full_text,label
"['dd', 'gempa', 'cianjur', 'gugah', 'elemen', 'masyarakat']",1.0
"['ulah', 'orang', 'orang', 'kelompok', 'kaum', 'radikal', 'dukung', 'wan', 'ngibul', 'anus', 'bas', 'edan', 'perilaku', 'klo', 'dapat', 'bantu', 'sah', 'sah', 'ringan', 'beban', 'masyarakat', 'dampak', 'gempa', 'kemarin', 'si', 'cianjur']",1.0
"['layan', 'sehat', 'baik', 'korban', 'gempa', 'cianjur', 'tugas', 'sehat', 'pengabdiankemanusiaan', 'tnipolri', 'cianjur']",1.0
"['bantu', 'ringan', 'beban', 'saudarasaudara', 'timpa', 'musibah', 'gempa', 'bumi', 'cianjur', 'charityforhumanity']",1.0
"['dandim', 'mojokerto', 'letkol', 'inf', 'm', 'iqbal', 'prihanta', 'yudha', 'kapolres', 'mojokerto', 'akbp', 'apip', 'ganjar', 'sik', 'sinergi', 'berangkat', 'bantu', 'sosial', 'bansos', 'korban', 'bencana', 'alam', 'gempa', 'bumi', 'cianjur', 'mapolres', 'mojokerto']",1.0
"['sukarelawan', 'puan', 'maharani', 'rawan', 'puan', 'salur', 'bantu', 'korban', 'gempa', 'cianjur', 'jawa', 'barat', 'bantu', 'tenda', 'ungsi', 'bahan', 'makan', 'pokok', 'popok', 'bayi', 'suplemen', 'vitamin', 'obatobatan', 'salur', 'posko', 'camat', 'warungkondang', 'cugenang']",1.0
"['buruk', 'busuk', 'hati', 'rep', 'lepas', 'dr', 'hoax', 'tidak', 'artikel', 'krn', 'rawan', 'bilang', 'artikel', 'fake', 'turut', 'wajar', 'ungsi', 'keluh', 'krn', 'makan', 'mie', 'gak', 'wajar', 'rep', 'yg', 'doa', 'cianjur', 'kena', 'gempa']",-1.0
"['selamat', 'pagi', 'rakyat', 'cianjursemoga', 'sabar', 'tasbih', 'gempa', 'susul', 'hindar', 'musibahaamiin']",1.0
"['pengabdiankemanusiaan', 'tnipolri', 'cianjurpolri', 'cari', 'korban', 'longsor', 'dampak', 'gempa', 'ruas', 'jalan', 'nasional', 'puncakcipanascianjur', 'desa', 'cijedil', 'camat', 'cugenang', 'kabupaten', 'cianjur', 'jawa', 'barat']",1.0
"['ayo', 'gelut', 'lokasi', 'bencana', 'gempa', 'cianjur', 'manfaat', 'utk', 'sintas']",1.0
"['halo', 'halosiapa', 'yg', 'peduli', 'korban', 'gempacianjur']",1.0
"['pray', 'for', 'cianjursemoga', 'gempa', 'saudara', 'kt', 'cianjur', 'kuat', 'sabar', 'aamiin', 'yaa', 'allah']",1.0
"['cerita', 'korban', 'gempa', 'cianjur', 'butuh', 'tenda', 'layak', 'cuaca', 'ungsi', 'serang', 'sakit']",1.0
"['tim', 'medis', 'polri', 'layan', 'sehat', 'korban', 'gempa', 'cianjur', 'pengabdiankemanusiaan', 'ungsi', 'akses', 'sehat', 'layak', 'tnipolri', 'cianjur']",1.0
"['puan', 'maharani', 'perintah', 'tanggap', 'darurat', 'gempa', 'cianjur']",1.0
"['pt', 'timur', 'bahari', 'salur', 'bantu', 'korban', 'gempa', 'cianjur', 'pttimurbahari']",1.0
"['pt', 'timur', 'bahari', 'salur', 'bantu', 'korban', 'gempa', 'cianjur']",1.0
"['fakta', 'cabut', 'label', 'gereka', 'tenda', 'korban', 'gempa', 'cianjur', 'respons', 'ridwan', 'kamil', 'lengkapcepatberitanya', 'beritaterkini', 'berita', 'news', 'beritanasional']",1.0
"['pemkab', 'diri', 'salur', 'donasi', 'korban', 'gempa', 'cianjur']",1.0
"['menteri', 'bumn', 'mengintruksikan', 'satgas', 'bumn', 'diri', 'posko', 'camat', 'cianjur', 'kena', 'dampak', 'bencana', 'gempa', 'dekat', 'bantu', 'bumn', 'bangkitbersamaet']",1.0
"['badan', 'nasional', 'tanggulang', 'bencana', 'bnpb', 'pasok', 'butuh', 'air', 'warga', 'dampak', 'gempa', 'bumi', 'magnitudo', 'cianjur', 'jawa', 'barat']",1.0
"['sesalkankarena', 'laku', 'orang', 'orang', 'kelompok', 'kaum', 'radikal', 'dukung', 'wan', 'ngibul', 'anus', 'bas', 'edan', 'akirnya', 'warga', 'cianjur', 'dampak', 'gempa', 'kemarin', 'derita', 'bantu', 'tdk', 'masyarakat']",-1.0
"['korban', 'gempa', 'cianjur', 'pek', 'orang', 'tinggal']",1.0
"['up', 'date', 'tim', 'dvi', 'polri', 'identifikasi', 'korban', 'bencana', 'gempa', 'bumi', 'cianjur']",1.0
"['taspen', 'sigap', 'langsung', 'bantu', 'butuh', 'makan', 'pokok', 'korban', 'bencana', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat']",1.0
"['taspen', 'sigap', 'langsung', 'bantu', 'butuh', 'makan', 'pokok', 'korban', 'bencana', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat']",1.0
"['puan', 'maharani', 'perintah', 'proses', 'tanggap', 'darurat', 'gempa', 'cianjur', 'korbankorban', 'gempa', 'prioritas', 'tangan']",1.0
"['kepala', 'keluarga', 'desa', 'titis', 'sukalarang', 'kabupaten', 'sukabumi', 'imbas', 'gempa', 'cianjur', 'pilih', 'tinggal', 'tenda', 'takut', 'gempa', 'susul']",1.0
"['sakit', 'hati', 'banget', 'liat', 'orang', 'yg', 'rame', 'ngehujat', 'cianjur', 'pdhal', 'yg', 'liat', 'konten', 'yg', 'dbuat', 'orang', 'yg', 'ken', 'viral', 'korban', 'gempa', 'sempet', 'bikin', 'kaya', 'gitu', 'gara', 'video', 'generalisasi', 'kalo', 'smw', 'nya', 'kaya', 'gitu']",1.0
"['kepala', 'keluarga', 'desa', 'titis', 'sukalarang', 'kabupaten', 'sukabumi', 'imbas', 'gempa', 'cianjur', 'pilih', 'tinggal', 'tenda', 'takut', 'gempa', 'susul']",1.0
"['puan', 'maharani', 'perintah', 'tanggap', 'darurat', 'gempa', 'cianjur']",1.0
"['puan', 'maharani', 'perintah', 'tanggap', 'darurat', 'gempa', 'cianjur']",1.0
"['oknum', 'cianjur', 'otak', 'nya', 'uda', 'gempa', 'duluan']",-1.0
"['truk', 'bantu', 'korban', 'gempa', 'bumi', 'kab', 'cianjur', 'jawa', 'barat', 'berangkat', 'kapolres', 'klaten', 'akbp', 'eko', 'prasetyo', 'sh', 'sik', 'mh', 'mapolres', 'senin']",1.0
"['dua', 'kali', 'pusat', 'gempa', 'cianjur', 'presiden', 'joko', 'widodo', 'gempa', 'bumi', 'kuat', 'm', 'guncang', 'kawasan', 'cianjur', 'jawa', 'barat', 'senin', 'siang', 'november', 'pekan']",1.0
"['esok', 'langsung', 'unjung', 'lokasi', 'bencana', 'cianjur', 'jalan', 'darat', 'hari', 'korban', 'gempa', 'tangan', 'pada']",1.0
"['kau', 'jalan', 'cepat', 'kau', 'jalan', 'cepat', 'evakuasi', 'gempa', 'cianjur', 'butuh', 'jangkau', 'luas', 'pelosok', 'tni', 'al', 'salur', 'bantu', 'institusi', 'accor', 'hotel', 'group', 'yayasan', 'pundi', 'amal', 'peduli', 'kasih']",1.0
"['ptpn', 'vii', 'holding', 'kebun', 'salur', 'bantu', 'gempa', 'cianjur', 'bandarlampung', 'sumatra']",1.0
"['tim', 'manusia', 'jogja', 'gempa', 'cianjur', 'hebat', 'pp', 'jogjacianjur', 'tangguh', 'manusia', 'semangat', 'bagi', 'lelah', 'rasa', 'moga', 'amal', 'baik', 'tiada', 'putusputusnya']",1.0
"['salur', 'bantu', 'cianjur', 'lanjut', 'ahad', 'tim', 'laskar', 'sedekah', 'amanah', 'lokasi', 'dampak', 'gempa', 'kampung', 'peutir', 'desa', 'ciwalen', 'camat', 'warungkondang', 'salur', 'sayursayuran', 'bumbu', 'dapur', 'beras', 'ibatobatan']",1.0
"['mui', 'terima', 'dana', 'periksa', 'produk', 'halal', 'audit', 'pajak', 'nampak', 'batang', 'hidung', 'lokasi', 'korban', 'gempa', 'cianjur']",1.0
"['bencana', 'yg', 'gempa', 'cuman', 'cianjur', 'indonesia', 'kalo', 'panggung', 'kelompok']",1.0
"['polri', 'motor', 'trail', 'salur', 'bantu', 'gempa', 'cianjur', 'daerah', 'pelesok', 'polripresisi']",1.0
"['pemkab', 'cianjur', 'siap', 'lahan', 'relokasi', 'bangun', 'rumah', 'korban', 'gempa']",1.0
"['korban', 'gempa', 'cianjur', 'kerumun', 'akan', 'syukur', 'gempa']",1.0
"['bantu', 'korban', 'gempa', 'cianjur', 'masa', 'sulit', 'insya', 'allah', 'demokrat', 'tengah', 'masyarakat', 'jalan', 'instuksi', 'tum', 'ahy', 'ahypimpinperubahan', 'harapanrakyatperjuangandemokrat', 'demokratharapanrakyat', 'rky']",1.0
"['tim', 'teliti', 'ugm', 'deteksi', 'gejala', 'gempa', 'm', 'cianjur', 'news', 'bengkulu']",1.0
"['jokowi', 'kumpul', 'rawan', 'pdip', 'radang', 'bangkit', 'gempa', 'cianjur', 'saksi', 'kabar', 'indonesia', 'pagi', 'kamaratih', 'kusuma', 'amp', 'gina', 'fita', 'wib', 'tvone', 'amp', 'live', 'streaming', 'akipagitvone', 'cariberitaditvone']",1.0
"['bantu', 'korban', 'gempa', 'cianjur', 'wantiwanti', 'naik', 'harga', 'sembako', 'bye', 'bye', 'jilat']",1.0
"['indihome', 'peduli', 'bencana', 'gempa', 'cianjur', 'ayo', 'gaes', 'tukar', 'poin', 'myindihome', 'mu', 'bantu', 'saudara', 'poin', 'rp', 'aktivitastanpabatas', 'indihome']",1.0
"['kayak', 'kemarin', 'sempet', 'viral', 'tntang', 'info', 'gempa', 'susul', 'cianjur', 'share', 'tiktok', 'bahaya', 'banget', 'gk', 'valid', 'informasi', 'bikin', 'panik', 'masyarakat', 'bnyak', 'yg', 'lngsung', 'percaya', 'yg', 'cek', 'nanya', 'twitternya', 'bmkg']",1.0
"['gempa', 'cianjur', 'yg', 'sesar', 'cimandiri', 'gempa', 'susul', 'bogor', 'jg', 'landa', 'gempa', 'yg', 'duga', 'sesar', 'citarik', 'getar', 'gempa', 'purwakarta', 'yg', 'tengah', 'sesar', 'baribis', 'ya', 'alloh', 'lindung']",1.0
"['klaim', 'gempa', 'cianjur', 'potensi', 'capai', 'rp', 'triliun']",1.0
"['puas', 'gin', 'trus', 'gimana', 'kasihan', 'korban', 'gempa', 'cianjur', 'ulah', 'gelintir', 'kelompok', 'intoleran', 'udh', 'gak']",1.0
"['yups', 'hy', 'yg', 'laku', 'lebih', 'yg', 'tugas', 'sbg', 'daerah', 'otonom', 'negara', 'paham', 'solusi', 'yg', 'gempa', 'cianjur', 'lets', 'them', 'now', 'we', 'keep', 'silent', 'bola', 'dunia', 'sdh', 'pentas', 'nonton', 'yuk']",-1.0
"['pray', 'for', 'cianjur', 'mari', 'peduli', 'saudara', 'kena', 'musibah', 'gempa', 'cianjur', 'november', 'apa', 'musibah', 'bumi', 'timpa', 'catat', 'lauhul', 'mahfuzh', 'cipta', 'sungguh', 'mudah', 'allah']",1.0
"['gempa', 'bumi', 'magnitudo', 'guncang', 'kobisonta', 'november', 'bmkg', 'ingat', 'gempa', 'susul', 'ronaldo', 'rans', 'entertainment', 'bye', 'bye', 'mohammed', 'kudus', 'diogo', 'costa', 'jilat', 'portugal', 'jokodok', 'love', 'shot', 'hot', 'gempabumi', 'gempacianjur', 'gempasusulan']",1.0
"['sebentar', 'reoni', 'cari', 'dana', 'segar', 'makan', 'pakian', 'butuh', 'oh', 'cianjur', 'gempa', 'guncang', 'allah', 'swt', 'gede', 'gede']",1.0
"['tum', 'paboi', 'pantau', 'langsung', 'tangan', 'korban', 'bencana', 'gempa', 'cianjur']",1.0
"['gempa', 'cianjur', 'amp', 'stiker', 'gereja', 'ajar', 'islam', 'gus', 'fua']",1.0
"['update', 'kini', 'korban', 'gempa', 'cianjur']",1.0
"['polda', 'kalteng', 'kirim', 'bantu', 'manusia', 'korban', 'gempa', 'cianjur']",1.0
"['polda', 'kalteng', 'kirim', 'bantu', 'manusia', 'korban', 'gempa', 'cianjur']",1.0
"['polda', 'kalteng', 'kirim', 'bantu', 'manusia', 'korban', 'gempa', 'cianjur']",1.0
"['sintas', 'gempa', 'cianjur', 'layan', 'sehat', 'muhammadiyah']",1.0
"['ketua', 'majelis', 'syura', 'pks', 'datang', 'langsung', 'korban', 'gempa', 'cianjur', 'salur', 'bantu', 'iur', 'anggota', 'jabat', 'publik', 'pks']",1.0
"['kalah', 'polwan', 'gabung', 'tim', 'k', 'pawang', 'anjing', 'lacak', 'temu', 'korban', 'gempa', 'cianjur', 'jawa', 'barat']",1.0
"['terima', 'kasih', 'misi', 'manusia', 'korban', 'gempa', 'cianjur', 'moga', 'lelah', 'pahala']",1.0
"['tni', 'polri', 'serta', 'basarnas', 'sinergi', 'juang', 'cari', 'korban', 'gempa', 'bumi', 'cianjur', 'jawa', 'barat']",1.0
"['solidaritas', 'korban', 'gempa', 'cianjur', 'liput', 'semarang']",1.0
"['gamies', 'indonesia', 'open', 'donasi', 'rawan', 'donatur', 'saudagar', 'mana', 'program', 'gempa', 'cianjur', 'jawa', 'barat']",1.0
"['gubernur', 'ridwan', 'kamil', 'hibur', 'anakanak', 'dampak', 'gempa', 'cianjur']",1.0
"['korban', 'gempa', 'cianjur', 'ungsi', 'bogor', 'cecep', 'saepuloh', 'tinggal', 'senin', 'pagi', 'fileberita', 'gempacianjur', 'infocianjur', 'cianjur']",1.0
"['lahan', 'relokasi', 'korban', 'gempa', 'cianjur', 'tpa', 'pasir', 'sembung']",1.0
"['orang', 'cianjur', 'tolak', 'bantu', 'hoax', 'infocianjur', 'cianjur', 'gempacianjur']",1.0
"['press', 'conference', 'update', 'data', 'korbam', 'senin', 'korban', 'jiwa', 'tinggal', 'dunia', 'jiwa', 'infocianjur', 'cianjur', 'gempacianjur']",1.0
"['temu', 'tim', 'sar', 'gabung', 'cari', 'korban', 'kerja', 'keras', 'tim', 'sar', 'cari', 'korban', 'gempa', 'cianjur', 'buah', 'hasil', 'siang', 'senin', 'wib', 'tim', 'sar', 'temu', 'korban', 'cijedil', 'rt', 'infocianjur', 'cianjur']",1.0
"['keluarga', 'korban', 'tewas', 'gempa', 'cianjur', 'uang', 'santun', 'besar', 'tentu']",1.0
"['ketua', 'dpc', 'partai', 'demokrat', 'kabupaten', 'bekas', 'h', 'romli', 'hm', 'serta', 'wakil', 'urus', 'dpc', 'anggota', 'fraksi', 'dprd', 'urus', 'pac', 'ranting', 'bela', 'sungkawa', 'turun', 'langsung', 'bantu', 'korban', 'bencana', 'gempa', 'bumi', 'cianjurjawa', 'barat', 'gempacianjur', 'ahy', 'demokratbekasi']",1.0
"['peduli', 'korban', 'gempa', 'cianjur', 'polda', 'kalteng', 'kirim', 'bantu', 'manusia']",1.0
"['indihome', 'peduli', 'bencana', 'gempa', 'cianjur', 'tukar', 'poin', 'my', 'indihome', 'mu', 'bantu', 'ringan', 'beban', 'tukar', 'poin', 'my', 'indihome', 'salah', 'solusi', 'amal', 'yuk', 'buru', 'tukar', 'poin', 'mu', 'tiket', 'amal', 'aktivitastanpabatas', 'indihome']",1.0
"['tangerang', 'connection', 'salur', 'bantu', 'korban', 'gempa', 'cianjur']",1.0
"['rasa', 'betapa', 'sedih', 'nya', 'korban', 'gempakehilangan', 'rumah', 'keluarga', 'materi', 'hilang', 'trauma', 'nya', 'butuh', 'anak', 'lekas', 'pulih', 'cianjur']",1.0
"['perintah', 'kota', 'semarang', 'terima', 'bantu', 'korban', 'gempa', 'cianjur', 'bantu', 'kumpul', 'posko', 'bantu', 'peduli', 'bencana', 'milik', 'perintah', 'kota', 'semarang']",1.0
"['lurah', 'papanggo', 'jakarta', 'utara', 'salur', 'bantu', 'korban', 'bencana', 'gempa', 'cianjur']",1.0
"['yg', 'sikap', 'moga', 'yg', 'tiga', 'kasihan', 'korban', 'gempa', 'cianjur', 'yg', 'butuh', 'bantu', 'lapang', 'minimal', 'taruh', 'tugas', 'dr', 'propinsi', 'jabar', 'utk', 'pantau', 'lapor']",1.0
"['update', 'gempa', 'susul', 'cianjur', 'sd', 'selasa', 'november', 'pkl', 'wib', 'kali', 'gempa']",1.0
"['rawan', 'gusdurian', 'peduli', 'bangun', 'huni', 'huntara', 'warga', 'dampak', 'gempa', 'cianjur', 'jawa', 'barat', 'sabtu']",1.0
"['rakyat', 'korban', 'gempa', 'cianjur', 'negara', 'wajib', 'hadir', 'tinjau', 'ormas', 'laku', 'turun', 'tugas', 'negara', 'korban', 'lindung', 'tindak', 'ormas', 'fpi', 'larang', 'hti', 'pki', 'fpi', 'larang', 'negara']",1.0
"['warga', 'cianjur', 'yg', 'manjadi', 'korban', 'harus', 'berani', 'usir', 'kelompok', 'yg', 'susah', 'rawan', 'bantu', 'klo', 'yg', 'tarik', 'batal', 'bantu', 'warga', 'cianjur', 'korban', 'gempa', 'susah']",1.0
"['bupati', 'orang', 'tinggal', 'dunia', 'akibat', 'gempa', 'cianjur']",1.0
"['selamat', 'pagi', 'bu', 'informasi', 'milik', 'diri', 'dapur', 'korban', 'gempa', 'cianjur', 'lokasi', 'mana', 'data', 'serta']",1.0
"['cerita', 'jemimah', 'gempa', 'guncang', 'cianjur', 'peristiwa', 'tasikmalaya', 'celebritiesdotid', 'infocelebterkini']",1.0
"['ksal', 'yudo', 'margono', 'kandidat', 'panglima', 'tni', 'operasi', 'sar', 'gempa', 'cianjur', 'panjang']",1.0
"['gejala', 'gempa', 'cianjur', 'deteksi', 'teliti', 'ugm']",1.0
"['gempa', 'cianjur', 'bnpb', 'penuh', 'butuh', 'air', 'warga', 'dampak', '']",1.0
"['wika', 'group', 'ambil', 'andil', 'tanggap', 'darurat', 'tangan', 'dampak', 'bencana', 'gempa', 'bumi', 'kabupaten', 'cianjur', 'jawa', 'barat', 'salur', 'bantu', 'senin', 'satgasbencanabumn', 'bumnuntukindonesia', 'wijayakarya']",1.0
"['terimakasih', 'layan', 'pertamina', 'suplai', 'ribu', 'liter', 'bbm', 'polri', 'bantu', 'tangan', 'gempa', 'cianjur']",1.0
"['tito', 'karnavian', 'terbit', 'surat', 'edar', 'harap', 'kepala', 'daerah', 'bantu', 'korban', 'gempa', 'cianjur']",1.0
"['catat', 'kali', 'gempa', 'susul', 'cianjur', 'bmkg', 'frekuensi', 'jarang', 'lengkapcepatberitanya', 'beritaterkini', 'berita', 'news', 'beritanasional']",1.0
"['korban', 'tinggal', 'gempa', 'bumi', 'cianjur', 'tambah', 'jiwa', 'hilang', 'tinggal', 'orang', 'cari']",1.0
"['mantap', 'nih', 'pertamina', 'suplai', 'ribu', 'liter', 'bbm', 'polri', 'bantu', 'tangan', 'gempa', 'cianjur']",1.0
"['alhamdulillah', 'fasilitas', 'darurat', 'diri', 'pos', 'sintas', 'gempa', 'cianjur', 'terima', 'kasih', 'kontribusi', 'donatur', 'rawan', 'terima', 'manfaat', 'moga', 'berkah', 'aamiin', '', 'gempabumi', 'cianjur']",1.0
"['kerja', 'bagus', 'pertamina', 'suplai', 'ribu', 'liter', 'bbm', 'polri', 'bantu', 'tangan', 'gempa', 'cianjur']",1.0
"['gerakanpemudawonosobo', 'gpw', 'bantu', 'korban', 'bencana', 'gempacianjur', 'wonsobohebat', 'wonsooboasri', 'sesarenganmbangunwonosobo', 'bupatiwonosobo', 'masafif', 'afifnurhidayat']",1.0
"['salut', 'kontribusi', 'pertamina', 'suplai', 'ribu', 'liter', 'bbm', 'polri', 'bantu', 'tangan', 'gempa', 'cianjur']",1.0
"['pdi', 'juang', 'bangun', 'posko', 'bantu', 'korban', 'gempa', 'cianjur', 'dpc', 'pdi', 'juang', 'kabupaten', 'cianjur', 'bangun', 'posko', 'bantu', 'korban', 'dampak', 'bencana', 'alam', 'kabupaten', 'cianjur', 'pdiperjuangan', 'bangunlahjiwadanbadannya', 'solidbergerak']",1.0
"['update', 'korban', 'gempa', 'bumi', 'cianjur', 'orang', 'tinggal', 'dunia', 'nyata', 'hilang', 'celebritiesdotid', 'infocelebterkini']",1.0
"['bacaleg', 'kartini', 'perindo', 'bantu', 'korban', 'gempa', 'cianjur', 'titik', 'ungsi', 'lengkapcepatberitanya', 'beritaterkini']",1.0
"['kerja', 'bagus', 'pertamina', 'suplai', 'ribu', 'liter', 'bbm', 'polri', 'bantu', 'tangan', 'gempa', 'cianjur']",1.0
"['basarnas', 'amp', 'tim', 'cari', 'temu', 'korban', 'gempa', 'kab', 'cianjur', 'jabar', 'titik', 'selasa', 'temu', 'laki', 'dewasa', 'warung', 'sate', 'shinta', 'kec', 'cugenang', 'laki', 'dewasa', 'perempuan', 'dewasa', 'amp', 'anak', 'perempuan', 'cijedil', 'rt', 'rw', 'kec', 'cugenang', 'ens']",1.0
"['peduli', 'manusia', 'toto', 'suripto', 'salur', 'logistik', 'korban', 'bencana', 'gempa', 'bumi', 'cianjur', 'pdiperjuangan', 'pdiperjuanganjabar', 'solidbergerak', 'pdiperjuangankotabandung']",1.0
"['komodo', 'datang', 'dongeng', 'nasional', '', 'trauma', 'healing', '', 'anakanak', 'korban', 'gempa', 'cianjur']",1.0
"['temu', 'jenazah', 'total', 'korban', 'tinggal', 'akibat', 'gempa', 'cianjur', 'orang']",1.0
"['sekian', 'nko', 'koyone', 'ono', 'sing', 'nulis', 'agama', 'bantu', 'bencana', 'sejarah', 'sosial', 'gempa', 'bumi', 'cianjur']",1.0
"['evakuasi', 'korban', 'gempa', 'rawan', 'fpi', 'terjun', 'dalam', 'cianjur']",1.0
"['pertamina', 'suplai', 'ribu', 'liter', 'bbm', 'polri', 'bantu', 'tangan', 'gempa', 'cianjur']",1.0
"['dpc', 'pdi', 'juang', 'kabupaten', 'bekas', 'buka', 'dapur', 'korban', 'bencana', 'gempa', 'cianjur', 'pdiperjuangan', 'pdiperjuanganjabar', 'solidbergerak', 'pdiperjuangankotabandung']",1.0
"['garagara', 'kemarin', 'cianjur', 'hari', 'gempa', 'kali', 'kayak', 'paranoid']",1.0
"['yanti', 'airlangga', 'ketua', 'ikat', 'istri', 'partai', 'golkar', 'bawa', 'dokter', 'obat', 'makan', 'anak', 'kena', 'dampak', 'musibah', 'gempa', 'cianjur', 'kerjauntukindonesia', 'golkarindonesia', 'capres', 'yantiairlangga', 'iipg', 'airlanggahartarto', 'gempacianjur']",1.0
"['layan', 'pertamina', 'suplai', 'ribu', 'liter', 'bbm', 'polri', 'bantu', 'tangan', 'gempa', 'cianjur']",1.0
"['good', 'job', 'nih', 'pertamina', 'suplai', 'ribu', 'liter', 'bbm', 'polri', 'bantu', 'tangan', 'gempa', 'cianjur']",1.0
"['halo', 'healthies', 'minkes', 'informasi', 'update', 'kluster', 'sehat', 'tangan', 'gempa', 'bumi', 'kab', 'cianjur', 'jawa', 'barat', 'november', 'distribusi', 'logistik', 'fasyankes', 'tenaga', 'sehat', 'upaya', 'tangan', 'warga', 'dampak']",1.0
"['balik', 'aktivitas', 'ibrahim', 'lupa', 'doa', 'saudarasaudara', 'hadap', 'musibah', 'gempa', 'cianjur']",1.0
"['alhamdulillah', 'bantu', 'pertamina', 'suplai', 'ribu', 'liter', 'bbm', 'polri', 'bantu', 'tangan', 'gempa', 'cianjur']",1.0
"['duka', 'cianjur', 'duka', 'airlanggahartarto', 'golkar', 'golkarindonesia', 'capres', 'gempacianjur', 'gempa']",1.0
"['ungsi', 'korban', 'gempa', 'cianjur', 'alami', 'ganggu', 'jiwa']",1.0
"['semangat', 'bantu', '', 'pertamina', 'suplai', 'ribu', 'liter', 'bbm', 'polri', 'bantu', 'tangan', 'gempa', 'cianjur']",1.0
"['alhamdulilah', 'bantu', 'apa', 'syukur', 'yg', 'bsa', 'makan', 'aja', 'yg', 'kmaren', 'ngantar', 'sayur', 'ga', 'koq', 'dg', 'yg', 'bantu', 'kta', 'neng', 'ungsi', 'gempa', 'cianjur', 'mbak', 'sakit', 'hati', 'sya', 'liat', 'berita', 'd', 'media', 'kek', 'gtu']",1.0
"['keren', 'anggota', 'paguyuban', 'asep', 'dunia', 'korban', 'gempa', 'cianjur', 'aktif', 'bantu', 'kemanusian', 'cianjurberduka']",1.0
"['polisi', 'kerah', 'tim', 'drone', 'sisir', 'lokasi', 'ungsi', 'warga', 'dampak', 'gempa', 'cianjur']",1.0
"['wuling', 'motors', 'donasi', 'bantu', 'sintas', 'gempa', 'cianjur', 'kolaborasi', 'rumah', 'zakat', 'serah', 'bantu', 'rp', 'desa', 'cibeureum']",1.0
"['orang', 'sombong', 'lupa', 'kalo', 'cianjur', 'rawan', 'gempa', 'gak', 'bayang', 'kalo', 'sampe', 'nextnya', 'orang', 'udah', 'gak', 'nyumbang', 'laku', 'baik', 'ngok', '']",1.0
"['gempa', 'susul', 'kabupaten', 'cianjur', 'gempa', 'magnitudo', 'hantam', 'cianjur', 'minggu', 'timpa', 'bencana', 'gempa', 'tanah', 'longsor']",1.0
"['rakyat', 'cianjur', 'yg', 'nolak', 'bantu', 'ajar', 'ambon', 'sep', 'ambon', 'guncang', 'gempa', 'dgn', 'skala', 'sr', 'ikut', 'gempa', 'susu', 'ratus', 'kali', 'dgn', 'skala', 'sr', 'bulan', 'hidup', 'dgn', 'gempa', 'rumah', 'yg', 'hancur', 'org', 'tinggal', 'dll']",1.0
"['kdrt', 'lapor', 'diam', 'sumbang', 'kurban', 'sapi', 'diam', 'sumbang', 'gempa', 'cianjur', 'diam', 'diam', 'indonesia', 'raya', 'tau', 'maksud', 'cuman', 'orang', 'indo', 'ajh', 'yg', 'tau', 'orang', 'kaga', 'diam', 'indonesia', 'ajh', 'yg', 'tau', 'asean', 'asia', 'dunia', 'cok']",1.0
"['foci', 'salur', 'bantu', 'korban', 'gempa', 'cianjur']",1.0
"['minimal', 'klarifikasi', 'bikin', 'video', 'ampe', 'isi', 'ujar', 'benci', 'sumpah', 'orang', 'ga', 'habis', 'fikir', 'sih', 'mbak', 'playing', 'victim', 'banget', 'konten', 'yg', 'tunjuk', 'korban', 'gempa', 'cianjur', 'pandang']",1.0
"['guru', 'agama', 'rawan', 'hormat', 'cegah', 'konflik', 'gempa', 'cianjur']",1.0
"['jaring', 'apung', 'danau', 'cirata', 'jebol', 'akibat', 'guncang', 'gempa', 'bumi', 'cianjur', 'tonton', 'ikan', 'kabur']",1.0
"['badut', 'polisi', 'aksi', 'polres', 'cianjur', 'hibur', 'anakanak', 'korban', 'gempa', 'bumi', 'cianjur']",1.0
"['pikir', 'baca', 'cuit', 'nampaknya', 'orangorang', 'korban', 'gempa', 'cianjur', 'bantu']",-1.0
"['jaring', 'apung', 'danau', 'cirata', 'jebol', 'akibat', 'guncang', 'gempa', 'bumi', 'cianjur', 'tonton', 'ikan', 'kabur']",1.0
"['data', 'orang', 'tinggal', 'dunia', 'akibat', 'gempa', 'cianjur']",1.0
"['atalia', 'ajak', 'komunitas', 'bantu', 'sedia', 'air', 'bersih', 'unjung', 'warga', 'dampak', 'gempa', 'cianjur']",1.0
"['rawan', 'yayasan', 'baitul', 'maal', 'pln', 'trauma', 'healing', 'anakanak', 'sintas', 'gempa', 'cianjur', 'alami', 'trauma', 'dalam', 'publisherstory', 'manadobacirita']",1.0
"['mendagri', 'terbit', 'surat', 'edar', 'harap', 'kepala', 'daerah', 'bantu', 'korban', 'bencana', 'gempa', 'cianjur']",1.0
"['akibat', 'gempa', 'tembok', 'lapas', 'kelas', 'ii', 'cianjur', 'roboh', 'napi', 'tidur', 'ungsi']",1.0
"['ketua', 'dpd', 'pdi', 'juang', 'jawa', 'baratmendampingi', 'ketua', 'dpp', 'bidang', 'kebencanaanmengunjungi', 'korban', 'gempa', 'cianjur', 'posko', 'bencana', 'baguna', 'jawa', 'barat', 'pdiperjuangan', 'pdiperjuanganjabar', 'solidbergerak', 'lengkap']",1.0
"['gempa', 'cianjur', 'bangun', 'sd', 'diri', 'retak']",1.0
